Country.Name,Country.Code,Indicator.Name,Indicator.Code,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021
Nigeria,NGA,"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",SP.DYN.CONM.SA.ZS,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6,NA,NA,NA,NA,42.4,NA,NA,NA,NA,54.9,NA,NA,NA,NA,27.7,NA,NA,NA
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1973834,3.18946862,2.49063969,5.05360985,4.63368416,4.46591949,4.25775146,3.90997243,3.69581532,3.5801971,3.29653287,3.32077932,3.35984254,3.4206934,3.34840417,3.58194995,3.64773679,3.74762511,3.09069347,2.98547053,3.38063431,NA
Nigeria,NGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.65198708,18.48871803,18.06385422,39.0772438,44.1643486,53.92662048,65.72377777,69.15039063,80.09986115,68.00685883,75.58924866,83.10647583,91.06047821,100.817009,106.1196442,96.28328705,78.23602295,72.77431488,65.70272827,69.68148041,69.76184845,NA
Nigeria,NGA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.04211094,81.93832338,72.78999262,156.5402613,154.7579055,160.594606,159.546462,157.3897563,162.3030125,173.1609946,155.0792058,162.3195478,165.181129,175.7088835,181.3449189,191.3490641,188.2079135,191.8786097,161.0863846,157.9626593,173.4922737,NA
Nigeria,NGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,18.631,18.819,18.805,18.702,18.87,18.859,18.757,18.531,18.289,17.865,17.464,17.158,16.919,16.541,16.271,15.883,15.561,15.322,15.161,14.82,14.628,14.336,14.193,14.004,13.892,13.803,13.638,13.435,13.239,12.989,12.997,13.083
Nigeria,NGA,Demand for family planning satisfied by any methods (% of married women with demand for family planning),SH.FPL.SATI.ZS,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8,NA,NA,NA,NA,41.9,NA,NA,NA,NA,48.5,NA,NA,NA,NA,46.9,NA,NA,NA
Nigeria,NGA,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4,NA,NA,NA,NA,27.8,NA,NA,NA,NA,31.3,NA,NA,NA,NA,33.9,NA,NA,NA
Nigeria,NGA,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.31479263,26.89140511,21.33314896,18.39930725,25.94121552,25.55648804,21.18177032,19.91349602,17.87425423,15.92125893,13.60430336,14.43568802,16.20215034,14.30348778,13.3177433,16.44574738,13.0209322,14.2133503,16.09827423,15.73634243,14.96697235,NA
Nigeria,NGA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58559412,0.8576929,0.53133184,0.92982918,1.202034,1.14133215,0.90186709,0.7786122,0.66059941,0.57001245,0.44847032,0.47937736,0.54436672,0.48927844,0.44593188,0.58907843,0.47496933,0.53266305,0.49754828,0.46980387,0.50597858,NA
Nigeria,NGA,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36681986,2.77955914,2.74149632,4.00685167,6.55428886,6.40770292,7.32234478,4.29357767,4.59404516,3.69395757,2.7029314,2.77143002,3.66872096,3.45907402,3.33641386,5.33126497,4.86635637,4.44235229,3.8811214,3.75194788,4.22451687,NA
Nigeria,NGA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.23292442,4.97187605,3.85358873,7.18994272,11.45676943,13.78174978,13.92146019,13.77025867,14.31725228,10.82754815,10.28339124,11.99699228,14.75375525,14.42034908,14.13274174,15.83450574,10.18705887,10.34366832,10.57700424,10.96531653,10.44123705,NA
Nigeria,NGA,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.11010218,22.03436631,15.52839679,28.80232451,40.14608181,41.04233937,33.79476465,31.34180005,29.0104513,27.56941008,21.09744554,23.43194505,26.76289497,25.1324982,24.15105163,31.46878233,24.50642488,27.27237955,25.93212717,24.85754566,25.96654232,NA
Nigeria,NGA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.71762085,66.39343262,71.36206818,75.88537598,67.83808899,68.99703979,73.40917969,74.18616486,76.06095886,77.86318207,80.13829803,77.70685577,75.37893677,73.25357056,74.40258026,73.63851166,76.66194916,78.19174194,76.73253632,72.51712799,75.449646,NA
Nigeria,NGA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.42394489,12.27529505,12.8907391,29.65391354,29.96025082,37.20777183,48.24729025,51.30002074,60.92472008,52.95230449,60.5759403,64.57943291,68.64042053,73.85206015,78.95575019,70.90158088,59.97725758,56.90350386,50.41536473,50.53100883,52.63506724,NA
Nigeria,NGA,"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.85982002,54.40166754,51.9444408,118.7911607,104.9848029,110.8055234,117.1217528,116.7614227,123.4492199,134.828659,124.2778352,126.1334248,124.5117826,128.7130262,134.9252986,140.9066031,144.2838582,150.0332287,123.6056657,114.5499864,130.8993077,NA
Nigeria,NGA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.96758652,6.71516037,7.30478525,5.7153182,6.2206955,5.44647121,5.40904903,5.90033722,6.06478882,6.21556139,6.25740099,7.85745382,8.41891193,12.44294357,12.27967644,9.91574001,10.3171196,7.59491062,7.16919279,11.74653053,9.58338356,NA
Nigeria,NGA,External health expenditure channeled through government (% of external health expenditure),SH.XPD.EHEX.EH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.49659269,60.72942856,53.77003006,70.87943151,70.82058614,65.4207269,63.4791606,63.54212097,62.4754064,62.20323544,59.22532179,51.4017443,74.95909317,50.04202354,55.65530876,27.77980395,26.05772817,3.86677437,1.771353629,16.00510295,19.90634721,NA
Nigeria,NGA,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99511582,1.24154708,1.31952567,2.23338885,2.74732976,2.93709769,3.55503149,4.08010601,4.8578874,4.22700832,4.72992275,6.53005306,7.66630129,12.54460421,13.03114823,9.54720051,8.07170354,5.52714427,4.7103548,8.18515645,6.68554547,NA
Nigeria,NGA,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07218628,5.502289838,5.317152295,8.946773706,9.627017994,8.746738417,8.629946213,9.286526124,9.843334674,10.76292844,9.703927938,12.75418378,13.90645384,21.8633572,22.26856893,18.97367557,19.41763555,14.57300948,11.54859325,18.55513241,16.62643024,NA
Nigeria,NGA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,19.3,NA,15.3,NA,NA,18.5,NA,14.6,NA,NA,18,NA,NA,14.9
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.459,6.426,6.391,6.354,6.319,6.273,6.217,6.138,6.069,6.082,6.124,6.139,6.135,6.116,6.085,6.068,6.081,6.08,6.078,6.039,5.98,5.918,5.832,5.738,5.664,5.616,5.584,5.523,5.447,5.379,5.309,5.237
Nigeria,NGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,2030,2130,2180,2450,2700,2970,2860,2460,2090,2020,2110,2110,2160
Nigeria,NGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.668200016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,NGA,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,2.47,2.64,2.8,2.9,2.76,2.72,2.64,2.42,2.15,2.06,1.89,1.71,1.59,1.5,1.42,1.36,1.25,1.17,1.14,1.07,1.01,1,0.98,0.9,0.86,0.84,0.82,0.77,0.77,0.74,0.64,0.43
Nigeria,NGA,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,2.71,2.91,3.08,3.18,3.02,2.96,2.88,2.64,2.35,2.26,2.07,1.88,1.75,1.65,1.57,1.5,1.38,1.29,1.25,1.18,1.12,1.09,1.07,0.98,0.92,0.9,0.87,0.82,0.81,0.78,0.67,0.44
Nigeria,NGA,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",SH.HIV.INCD.50.P3,1.03,1.1,1.16,1.2,1.14,1.11,1.08,0.99,0.88,0.84,0.77,0.7,0.65,0.61,0.58,0.55,0.51,0.47,0.46,0.43,0.41,0.4,0.39,0.35,0.33,0.32,0.31,0.29,0.29,0.28,0.24,0.16
Nigeria,NGA,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,1.53,1.66,1.78,1.86,1.81,1.8,1.78,1.67,1.53,1.49,1.39,1.29,1.21,1.15,1.1,1.05,0.95,0.88,0.85,0.79,0.75,0.73,0.7,0.62,0.58,0.58,0.56,0.55,0.55,0.53,0.47,0.34
Nigeria,NGA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,47.554,47.27,47.28,47.438,47.026,47.056,47.171,47.273,47.226,47.826,48.328,48.689,49.024,49.54,49.78,50.255,50.575,50.819,50.773,51.242,51.404,51.791,51.896,52.115,52.196,52.202,52.229,52.589,52.77,53.165,53.323,53.07
Nigeria,NGA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,44.597,44.197,44.145,44.232,44.079,44.004,44.052,44.385,44.89,45.446,46.095,46.58,46.867,47.377,47.785,48.362,48.901,49.258,49.678,50.182,50.483,50.92,51.094,51.295,51.383,51.477,51.848,52.017,52.331,52.651,52.456,52.285
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.037,45.691,45.668,45.788,45.513,45.487,45.567,45.792,46.036,46.614,47.193,47.619,47.928,48.441,48.767,49.297,49.73,50.033,50.225,50.712,50.945,51.357,51.497,51.707,51.791,51.841,52.043,52.305,52.554,52.91,52.887,52.676
Nigeria,NGA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,NA,43.72919846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.32204819,NA,NA,64.25449371,NA,41.38676071,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.65647888,NA,NA,NA
Nigeria,NGA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,NA,67.65373993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.76743317,NA,NA,76.13186646,NA,61.25405121,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.25570679,NA,NA,NA
Nigeria,NGA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,55.44675064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7731781,NA,NA,70.198349,NA,51.07765961,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.01601028,NA,NA,NA
Nigeria,NGA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,NA,81.35603333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.12795258,NA,NA,83.12365723,NA,75.56594086,NA,NA,NA,NA,86.16999817,NA,NA,NA,NA,81.5806427,NA,NA,NA
Nigeria,NGA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,NA,71.1890564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.99378204,NA,NA,78.69442749,NA,66.38353729,NA,NA,NA,NA,79.15999603,NA,NA,NA,NA,75.02874756,NA,NA,NA
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,365.094,370.804,371.538,369.283,379.9,381.306,382.019,384.041,390.14,383.269,379.255,378.258,378.092,373.899,375.315,372.034,371.36,371.27,376.039,370.645,370.421,365.599,365.771,363.371,363.219,364.599,365.831,361.489,361.014,357.041,357.014,366.108
Nigeria,NGA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,419.692,429.294,432.057,431.705,437.722,441.851,444.379,441.748,435.947,430.326,423.432,419.779,420.191,415.995,413.857,408.494,403.447,401.725,398.158,392.408,389.891,384.258,383.27,381.514,381.987,381.935,376.717,375.885,372.918,370.397,377.226,386.451
Nigeria,NGA,Number of deaths ages 10-14 years,SH.DTH.1014,31668,31869,31964,31994,31940,31790,31561,31298,31013,30792,30636,30593,30631,30820,31051,31300,31624,31847,32103,32426,32757,33217,33787,34326,34827,35268,35616,35947,36219,36518,36660,36959
Nigeria,NGA,"Number of deaths ages 10-14 years, female",SH.DTH.1014.FE,15867,15956,15977,15965,15917,15815,15669,15513,15347,15207,15101,15030,15012,15061,15138,15221,15313,15367,15436,15530,15626,15784,16017,16233,16430,16573,16705,16834,16950,17050,17087,17217
Nigeria,NGA,"Number of deaths ages 10-14 years, male",SH.DTH.1014.MA,15801,15913,15987,16029,16023,15975,15892,15785,15666,15585,15535,15563,15619,15759,15913,16079,16311,16480,16667,16896,17131,17433,17770,18093,18397,18695,18911,19113,19269,19468,19573,19742
Nigeria,NGA,Number of deaths ages 10-19 years,SH.DTH.1019,65015,65515,65815,66052,66142,66066,65748,65336,64802,64339,63918,63545,63287,63206,63242,63383,63663,63899,64230,64704,65255,66018,66994,67916,68847,69788,70627,71506,72275,72935,73370,73790
Nigeria,NGA,"Number of deaths ages 10-19 years, female",SH.DTH.1019.FE,33051,33267,33333,33374,33323,33270,32976,32759,32544,32234,32053,31860,31653,31718,31829,31954,32090,32052,32146,32162,32265,32116,32234,32185,32330,32356,32652,32929,33070,33120,33086,33133
Nigeria,NGA,"Number of deaths ages 10-19 years, male",SH.DTH.1019.MA,31964,32248,32482,32678,32819,32796,32772,32577,32258,32105,31865,31685,31634,31488,31413,31429,31573,31847,32084,32542,32990,33902,34760,35731,36517,37432,37975,38577,39205,39815,40284,40657
Nigeria,NGA,Number of deaths ages 15-19 years,SH.DTH.1519,33347,33646,33851,34058,34202,34276,34187,34038,33789,33547,33282,32952,32656,32386,32191,32083,32039,32052,32127,32278,32498,32801,33207,33590,34020,34520,35011,35559,36056,36417,36710,36831
Nigeria,NGA,"Number of deaths ages 15-19 years, female",SH.DTH.1519.FE,17184,17311,17356,17409,17406,17455,17307,17246,17197,17027,16952,16830,16641,16657,16691,16733,16777,16685,16710,16632,16639,16332,16217,15952,15900,15783,15947,16095,16120,16070,15999,15916
Nigeria,NGA,"Number of deaths ages 15-19 years, male",SH.DTH.1519.MA,16163,16335,16495,16649,16796,16821,16880,16792,16592,16520,16330,16122,16015,15729,15500,15350,15262,15367,15417,15646,15859,16469,16990,17638,18120,18737,19064,19464,19936,20347,20711,20915
Nigeria,NGA,Number of deaths ages 20-24 years,SH.DTH.2024,33482,33790,34163,34652,35223,35922,36534,37173,37752,38281,38645,38923,39097,39174,39092,38974,38713,38350,37959,37651,37433,37300,37168,37216,37173,37129,37051,37052,37237,37467,37932,38668
Nigeria,NGA,"Number of deaths ages 20-24 years, female",SH.DTH.2024.FE,16154,16336,16665,16910,17214,17533,17826,18296,18782,19256,19792,20325,20504,20365,20123,20236,20682,20458,20396,19954,19550,19077,18437,18645,18589,18460,18190,17947,17851,17811,17853,18113
Nigeria,NGA,"Number of deaths ages 20-24 years, male",SH.DTH.2024.MA,17328,17454,17498,17742,18009,18389,18708,18877,18970,19025,18853,18598,18593,18809,18969,18738,18031,17892,17563,17697,17883,18223,18731,18571,18584,18669,18861,19105,19386,19656,20079,20555
Nigeria,NGA,Number of deaths ages 5-9 years,SH.DTH.0509,72203,72269,72180,71994,71798,71672,71686,71825,72050,72395,72672,72977,73212,73333,73604,74047,74610,75307,76038,76824,77434,78062,78620,79216,79882,80470,80963,81262,81209,80982,80293,79352
Nigeria,NGA,"Number of deaths ages 5-9 years, female",SH.DTH.0509.FE,34793,34741,34636,34473,34284,34125,34086,34103,34131,34305,34604,34868,35057,35143,35236,35393,35607,35861,36354,36794,37158,37521,37835,38059,38303,38518,38652,38730,38692,38581,38226,37749
Nigeria,NGA,"Number of deaths ages 5-9 years, male",SH.DTH.0509.MA,37410,37528,37544,37521,37514,37547,37600,37722,37919,38090,38068,38109,38155,38190,38368,38654,39003,39446,39684,40030,40276,40541,40785,41157,41579,41952,42311,42532,42517,42401,42067,41603
Nigeria,NGA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nigeria,NGA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.16206741,60.74782181,65.04915619,72.81436157,64.54787445,65.97051239,70.45880127,70.93754578,72.75693512,74.47493744,76.87748718,74.72514343,72.84432983,70.92673492,71.85419464,71.89007568,75.18703461,77.38787079,75.94579315,71.49702454,74.67578125,NA
Nigeria,NGA,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61979924,11.23149339,11.75038427,28.45384519,28.50714874,35.57566625,46.30819025,49.05358632,58.27820399,50.6480655,58.1111177,62.10143442,66.33239727,71.506215,76.25141112,69.2181311,58.82334254,56.31849466,49.89845423,49.82018778,52.09520534,NA
Nigeria,NGA,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.35012544,49.77574604,47.34927415,113.9837847,99.89293514,105.9450789,112.414529,111.6484251,118.0866947,128.9615403,119.2209955,121.293518,120.3250936,124.6245712,130.3039283,137.560991,141.5079508,148.4907786,122.3383325,112.9386087,129.5567132,NA
Nigeria,NGA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.29809045,24.08884265,23.87283936,23.65017664,23.42095325,23.18547478,22.94349622,22.69495559,22.43978746,22.17872872,21.91114413,21.6394437,21.36368146,21.08433474,20.80147539,20.51517329,20.22616327,19.93409757,19.6395079,19.34272654,19.04385688,18.74324526
Nigeria,NGA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.30275789,30.3433058,30.38385371,30.42440162,30.46494952,30.50549743,30.54604534,30.58659325,30.62714115,30.66768906,30.70823697,30.74878487,30.78933278,30.82988069,30.8704286,30.9109765,30.95152441,30.99207232,31.03262022,31.07316813,31.11371604,31.15426395
Nigeria,NGA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.06777829,12.80857369,12.5493691,12.2901645,12.0309599,11.77175531,11.51255071,11.25334611,10.99414152,10.73493692,10.47573232,10.21652773,9.957323132,9.698118536,9.438913939,9.179709343,8.920504747,8.66130015,8.402095554,8.142890958,7.883686361,7.624481765
Nigeria,NGA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.67697806,29.81172749,29.94525244,30.07755224,30.20862592,30.33801451,30.46602616,30.59235318,30.71684341,30.83949633,30.96015682
Nigeria,NGA,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.88348198,22.88348198,22.88348198,22.88348198,22.88348198,22.88348198,22.88348198,22.88348198,22.88348198,22.88348198,22.88348198
Nigeria,NGA,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.19587634,38.19587634,38.19587634,38.19587634,38.19587634,38.19587634,38.19587634,38.19587634,38.19587634,38.19587634,38.19587634
Nigeria,NGA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,NA,NA,0.185,0.192,NA,NA,NA,NA,NA,NA,0.269,NA,NA,0.262,NA,0.279,0.344,0.373,0.371,0.373,NA,NA,NA,0.376,NA,NA,0.443,NA,0.376,0.367,NA,0.395
Nigeria,NGA,"Population ages 00-04, female",SP.POP.0004.FE,8209783,8380278,8573327,8788277,9018204,9259977,9510147,9759475,10004582,10263438,10552226,10869385,11217650,11592377,11967626,12332276,12693387,13051336,13414489,13785186,14152317,14513669,14860975,15174327,15453422,15704718,15935960,16164212,16400316,16648139,16911828,17187080
Nigeria,NGA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,17.3229193,17.23677695,17.1938906,17.18086513,17.18416766,17.20072177,17.22391335,17.2352143,17.2314764,17.23670656,17.26939834,17.32671639,17.41215651,17.51830418,17.60676319,17.66294715,17.69888748,17.71519298,17.724457,17.73020338,17.71555363,17.67823091,17.61569407,17.51317844,17.37717294,17.22153,17.04837481,16.86707094,16.69710682,16.54495647,16.40583377,16.27960438
Nigeria,NGA,"Population ages 00-04, male",SP.POP.0004.MA,8458293,8639551,8842980,9069449,9310031,9559246,9815153,10069244,10316523,10576836,10870834,11197160,11554664,11938133,12321312,12691839,13057178,13418757,13786887,14164657,14537394,14900964,15248849,15559265,15834051,16085728,16323945,16564625,16816470,17079979,17357212,17643718
Nigeria,NGA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,17.68716268,17.60774385,17.5736949,17.56830379,17.57392115,17.58740439,17.60837393,17.61404922,17.59579856,17.58366491,17.60505433,17.65536076,17.73308681,17.83225233,17.91276439,17.9591287,17.98231879,17.98257082,17.9753139,17.96496185,17.9326865,17.87444059,17.79042465,17.66473758,17.50594312,17.33311722,17.1484457,16.96101105,16.78874859,16.63404698,16.49248197,16.36298557
Nigeria,NGA,"Population ages 00-14, total",SP.POP.0014.TO,42610842,43581710,44547367,45522021,46520396,47549540,48604116,49681629,50782791,51968227,53292776,54745102,56311036,57969016,59685036,61463145,63315548,65227883,67198103,69214011,71260647,73344420,75451750,77547121,79586801,81535385,83420451,85270279,87078846,88859960,90626347,92372972
Nigeria,NGA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.75258545,44.61437182,44.46641811,44.29269254,44.11351002,43.951003,43.80478418,43.66035116,43.51920596,43.4170032,43.37966265,43.39590935,43.4555651,43.54650156,43.64317882,43.74890002,43.86867028,43.98550898,44.09830548,44.19916101,44.27423649,44.32658029,44.36356681,44.38209894,44.3679551,44.31372448,44.21572454,44.06825966,43.89328576,43.70781941,43.50188455,43.2860354
Nigeria,NGA,"Population ages 0-14, female",SP.POP.0014.FE.IN,21051775,21529691,22005084,22483518,22972463,23477207,23996249,24526492,25066457,25646418,26293611,27002885,27769627,28583800,29427877,30303395,31215374,32157460,33128013,34119813,35126821,36152577,37190781,38224976,39231899,40192593,41119965,42028248,42916003,43790452,44659123,45518662
Nigeria,NGA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,44.41995434,44.28283765,44.13141078,43.95472558,43.77397861,43.60970934,43.45982248,43.31373826,43.17342632,43.07131517,43.03118879,43.04487406,43.10431446,43.19560198,43.29427434,43.40214665,43.52481958,43.64883484,43.77177691,43.88415166,43.97096667,44.03528806,44.08468567,44.11667265,44.11576158,44.07452191,43.99035737,43.85573764,43.69263818,43.51904489,43.32294308,43.11528202
Nigeria,NGA,"Population ages 0-14, male",SP.POP.0014.MA.IN,21559066,22052018,22542283,23038503,23547934,24072333,24607867,25155137,25716334,26321810,26999165,27742217,28541409,29385216,30257158,31159750,32100174,33070423,34070090,35094198,36133826,37191844,38260969,39322145,40354902,41342793,42300486,43242031,44162843,45069508,45967224,46854310
Nigeria,NGA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,45.08223232,44.94287773,44.79838441,44.62756689,44.44985818,44.28904417,44.14648694,44.0036852,43.86161992,43.75920047,43.72449786,43.74313213,43.80285602,43.89334466,43.98795771,44.0914796,44.20829386,44.31790692,44.42051077,44.50979045,44.57309171,44.61345048,44.63805012,44.64319871,44.61591014,44.54877446,44.43702663,44.27679945,44.09004196,43.89281188,43.67715525,43.45322143
Nigeria,NGA,"Population ages 05-09, female",SP.POP.0509.FE,6926174,7048012,7157350,7260523,7374017,7507611,7661305,7838713,8037708,8252697,8483411,8727600,8974650,9219920,9478545,9765390,10079561,10423831,10793959,11165531,11528033,11888023,12244613,12604282,12969030,13326113,13673720,14008117,14311500,14585317,14841015,15082145
Nigeria,NGA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,14.61446009,14.49653811,14.35413597,14.19414351,14.05117377,13.94564148,13.87545904,13.84315226,13.84381417,13.85981155,13.88364852,13.91253062,13.9305485,13.93306755,13.94482877,13.98651549,14.05432679,14.1487567,14.26197114,14.36085951,14.43053315,14.48008878,14.514347,14.54700692,14.58350584,14.61319171,14.62821788,14.61722321,14.5704898,14.49491957,14.39697898,14.28580968
Nigeria,NGA,"Population ages 05-09, male",SP.POP.0509.MA,7063356,7186713,7298139,7405429,7526554,7670721,7834456,8021948,8233947,8462917,8705464,8960098,9215845,9466876,9730477,10025228,10351401,10708784,11092744,11478643,11853806,12225111,12592159,12962393,13338863,13706056,14061290,14401653,14707220,14980958,15238076,15485543
Nigeria,NGA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.77020647,14.64680199,14.50362608,14.34495453,14.20737104,14.11283777,14.05500654,14.03273027,14.04376984,14.06933952,14.09828967,14.12802555,14.14367215,14.14088129,14.14619984,14.18583705,14.25592756,14.35091691,14.462696,14.55830418,14.62233088,14.66462355,14.69093483,14.71645815,14.74729119,14.76891038,14.77150649,14.74628028,14.68297562,14.5898282,14.47892098,14.36146949
Nigeria,NGA,"Population ages 10-14, female",SP.POP.1014.FE,5915818,6101401,6274407,6434719,6580242,6709620,6824796,6928304,7024168,7130283,7257974,7405899,7577328,7771502,7981707,8205728,8442426,8682293,8919564,9169095,9446471,9750885,10085193,10446367,10809447,11161762,11510286,11855920,12204187,12556995,12906280,13249437
